subject,custom_identifier,label,format,date_text,year_published_from,year_published_to,place,book_type,coordinates,languages,authors,publishers
http://sphaera.mpiwg-berlin.mpg.de/id/item/d4df40f1-2b83-477b-8f25-ecf14cfc2537,2071,"De la Sfera del Mondo, di Alisandro Piccolomini, divisa in Libri quattro",Quarto,,1559,1559,Venice,Adaption (treatise strongly influenced by original tract),"45.43713, 12.33265",Italian,"Piccolòmini, Alessandro",Giovanni Varisco & company
http://sphaera.mpiwg-berlin.mpg.de/id/item/65f5a67d-6866-4305-b954-c3eeee387d5c,1783,Quaestiones novae in libellum de sphaera Ioannis de Sacro Bosco,Octavo,,1560,1560,Paris,Adaption (treatise strongly influenced by original tract),"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;Beyer, Hartmann","Cavellat, Guillaume"
http://sphaera.mpiwg-berlin.mpg.de/id/item/91b0e7e6-cdc0-44bf-abc4-fa66a877df66,2105,Quaestiones in libellum de sphaera Ioannis de Sacro Busto,Octavo,,1560,1560,Wittenberg,Adaption (treatise strongly influenced by original tract),"51.8671, 12.6484",Latin,"Sacrobosco, Johannes de;Beyer, Hartmann",
http://sphaera.mpiwg-berlin.mpg.de/id/item/2164ca9b-4f02-41d3-8f23-b60f85ab4cfc,2148,Quaestiones in libellum de sphaera Ioannis de Sacro Busto,Octavo,,1560,1560,Frankfurt (Main),Adaption (treatise strongly influenced by original tract),"50.113611111, 8.679722222",Latin,"Sacrobosco, Johannes de;Beyer, Hartmann","Braubach, Peter"
http://sphaera.mpiwg-berlin.mpg.de/id/item/01f9af0a-2897-4249-b9e8-b61257f41dfb,1955,"Sphaera Ioannis de Sacro Bosco, emendata",Octavo,,1561,1561,Paris,Annotated original text and compilation of texts,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Valeriano, Pierio","Cavellat, Guillaume"
http://sphaera.mpiwg-berlin.mpg.de/id/item/760d9611-6e6a-4f57-93e3-6f4df7cc4f89,1715,Sphaera Ioannis de Sacrobusto,Octavo,,1561,1561,Venice,Compilation of texts,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de","Rampazetto, Francesco"
http://sphaera.mpiwg-berlin.mpg.de/id/item/8468d60b-42ec-43d4-b8a9-e973e103d999,2106,Sphaera Ioannis de Sacrobvsto,Octavo,,1561,1561,Venice,Compilation of texts,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de",Heirs of Melchiorre Sessa I.
http://sphaera.mpiwg-berlin.mpg.de/id/item/3086ac45-0437-4325-81e7-87800ba30353,1716,Sphæra Ioannis de Sacrobosco,Octavo,,1561,1561,Antwerp,Annotated original text and compilation of texts,"51.217777777, 4.400277777",Latin,"Sacrobosco, Johannes de","Richard, Jean"
http://sphaera.mpiwg-berlin.mpg.de/id/item/1fab0583-bfc4-4376-98b2-c510a6f3c565,1903,Iohannis de Sacro Busto Libellvs de sphaera,Octavo,,1561,1561,Wittenberg,Annotated original text and compilation of texts,"51.8671, 12.6484",Latin,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann"
http://sphaera.mpiwg-berlin.mpg.de/id/item/7b90a45a-ac31-4c69-bd33-fe352b3dc2ee,2078,The Arte of Navigation,Quarto,,1561,1561,London,Adaption (treatise strongly influenced by original tract),"51.507222222, -0.1275",English,"Cortès, Martin;Eden, Richard","Jugge, Richard"
http://sphaera.mpiwg-berlin.mpg.de/id/item/a454b1e7-1077-4341-b2b0-883a4583822a,2066,De la Sfera del Mondo di M. Alessandro Piccolomini Libri quattro,Quarto,,1561,1561,Venice,Adaption (treatise strongly influenced by original tract),"45.43713, 12.33265",Italian,"Piccolòmini, Alessandro",Giovanni Varisco & company
http://sphaera.mpiwg-berlin.mpg.de/id/item/ba1af875-93aa-48d4-a714-d23419ae5b6c,1597,Sphaera Petri Catena,Octavo,,1561,1561,Padua,Adaption (treatise strongly influenced by original tract),"45.406388888, 11.877777777",Latin,"Catena, Pietro","Percacino, Grazioso"
http://sphaera.mpiwg-berlin.mpg.de/id/item/eeab3f97-9fb2-429a-9669-1ecc16e61955,1784,Quaestiones in libellum de sphaera Ioannis de Sacro Busto,Octavo,,1561,1561,Frankfurt (Main),Adaption (treatise strongly influenced by original tract),"50.113611111, 8.679722222",Latin,"Sacrobosco, Johannes de;Beyer, Hartmann","Braubach, Peter"
http://sphaera.mpiwg-berlin.mpg.de/id/item/f29c8609-3343-479c-b0b6-298b49bb5bf6,1718,Della Sfera Del Mondo Libri quattro in lingua Toscana,Quarto,,1561,1561,Venice,Adaption (treatise strongly influenced by original tract),"45.43713, 12.33265",Italian,"Piccolòmini, Alessandro","Bevilacqua, Niccolò"
http://sphaera.mpiwg-berlin.mpg.de/id/item/451f4882-f133-4c14-a9b1-330ab1066271,2087,Sphaera Ioannis de Sacro Bosco emendata,Octavo,,1562,1562,Venice,Annotated original text and compilation of texts,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Valeriano, Pierio","Scoto, Girolamo"
http://sphaera.mpiwg-berlin.mpg.de/id/item/c1dc7411-871d-4821-acbd-e045e5b233da,1969,"Sphaera Ioannis de Sacrobosco, emendata",Octavo,,1562,1562,Paris,Annotated original text and compilation of texts,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Valeriano, Pierio","Cavellat, Guillaume"
http://sphaera.mpiwg-berlin.mpg.de/id/item/0ebee0d0-cea4-4476-b577-f3079faca01f,1786,Qvæstiones novae in libellvm de sphæra Ioannis de Sacro Bosco,Octavo,,1562,1562,Paris,Adaption (treatise strongly influenced by original tract),"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;Beyer, Hartmann","Cavellat, Guillaume"
http://sphaera.mpiwg-berlin.mpg.de/id/item/3898ad1e-5e2c-4fab-995f-ad062bd38157,1904,Iohannis de Sacro Busto libellus de sphæra,Octavo,,1563,1563,Wittenberg,Annotated original text and compilation of texts,"51.8671, 12.6484",Latin,"Sacrobosco, Johannes de;Melanchthon, Philipp","Krafft the Elder, Johann"
http://sphaera.mpiwg-berlin.mpg.de/id/item/9011fc1d-f901-46ea-a6cf-42835468f61e,1862,Quaestiones in libellum de sphaera Ioannis de Sacro Busto,Octavo,,1563,1563,Wittenberg,Adaption (treatise strongly influenced by original tract),"51.8671, 12.6484",Latin,"Sacrobosco, Johannes de;Beyer, Hartmann",
http://sphaera.mpiwg-berlin.mpg.de/id/item/c7dc9e23-0f0e-4ef6-b37e-d3372fd1bcef,2166,"Elementa doctrinae de circulis coelestibus, & primo motu",Octavo,,1563,1563,Wittenberg,Adaption (treatise strongly influenced by original tract),"51.8671, 12.6484",Latin,"Peucer, Kaspar","Lufft, Hans"
http://sphaera.mpiwg-berlin.mpg.de/id/item/f8c9bb4f-821e-44a0-98f6-22d17ec46e69,1720,Breves in sphaeram meditatiunculae,Octavo,,1563,1563,Cologne,Adaption (treatise strongly influenced by original tract),"50.942222222, 6.957777777",Latin,"Mercator, Bartholomäus",Heirs of Arnold Birckmann
http://sphaera.mpiwg-berlin.mpg.de/id/item/2f3386ba-5004-45cc-8b22-6d8835f13d04,1722,Sphaera Ioannis de Sacrobusto,Octavo,,1564,1564,Venice,Compilation of texts,"45.43713, 12.33265",Latin,"Sacrobosco, Johannes de","Rampazetto, Francesco"
http://sphaera.mpiwg-berlin.mpg.de/id/item/7e393498-6bab-4f25-9112-b48a464621dc,1912,Sphaera Ioannis de Sacro Bosco emendata,Octavo,,1564,1564,Lyon,Annotated original text and compilation of texts,"45.758888888, 4.841388888",Latin,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco;Nunes, Pedro;Valeriano, Pierio",Heirs of Jacopo Giunta
http://sphaera.mpiwg-berlin.mpg.de/id/item/6513e6a9-0a29-42e3-8898-c53aaacfac09,1973,"Sphaera Ioannis de Sacro Bosco, emendata",Octavo,,1564,1564,Paris,Annotated original text and compilation of texts,"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Valeriano, Pierio","Cavellat, Guillaume"
http://sphaera.mpiwg-berlin.mpg.de/id/item/b54c7888-3763-4424-b776-96d1d7c242c9,2160,Novae quaestiones sphaerae,Octavo,,1564,1564,Wittenberg,Adaption (treatise strongly influenced by original tract),"51.8671, 12.6484",Latin,"Dietrich, Sebastian","Krafft the Elder, Johann"
http://sphaera.mpiwg-berlin.mpg.de/id/item/42479460-396c-48d8-a547-8f7438fbec84,2264,Epitome doctrinae,Octavo,[1564],1564,1564,Leipzig,,"51.333333333, 12.383333333",Latin,"Strigel, Victorinus","Vögelin, Ernst"
http://sphaera.mpiwg-berlin.mpg.de/id/item/76f508f2-90b5-47df-818f-b7087dd116a1,1788,Quaestiones novae in libellum de sphaera Ioannis de Sacro Bosco,Octavo,,1565,1565,Paris,Adaption (treatise strongly influenced by original tract),"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;Beyer, Hartmann","Cavellat, Guillaume"
http://sphaera.mpiwg-berlin.mpg.de/id/item/3958724d-c071-4e0b-9cad-0c025e9631d8,2263,Epitome doctrinae,Octavo,,1565,1565,Wittenberg,,"51.8671, 12.6484",Latin,"Strigel, Victorinus","Krafft, Johann"
http://sphaera.mpiwg-berlin.mpg.de/id/item/097e1e7a-283f-44ae-8653-4abc785e1e21,1856,Sphaera emendata,Octavo,,1566,1566,Antwerp,Annotated original text and compilation of texts,"51.217777777, 4.400277777",Latin,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco;Nunes, Pedro","Richard, Jean"
http://sphaera.mpiwg-berlin.mpg.de/id/item/2467fa60-9fa2-45ae-a47c-23ba212309dc,1857,Sphaera Ioannis de Sacro Bosco emendata,Octavo,,1566,1566,Antwerp,Annotated original text and compilation of texts,"51.217777777, 4.400277777",Latin,"Sacrobosco, Johannes de;Vinet, Élie;Giuntini, Francesco;Nunes, Pedro",Heirs of Arnold Birckmann
http://sphaera.mpiwg-berlin.mpg.de/id/item/3517fe58-1494-4d57-9a9d-4f67fa98a8e5,2063,La Sfera del Mondo di M. Alessandro Piccolomini,Quarto,,1566,1566,Venice,Adaption (treatise strongly influenced by original tract),"45.43713, 12.33265",Italian,"Piccolòmini, Alessandro",Giovanni Varisco & company
http://sphaera.mpiwg-berlin.mpg.de/id/item/36ab6415-d64d-4b2c-8932-3c0a033942a3,1953,Sphaera Ioannis de Sacro Bosco emendata,Octavo,,1566,1566,Cologne,Annotated original text and compilation of texts,"50.942222222, 6.957777777",Latin,"Sacrobosco, Johannes de;Vinet, Élie;Nunes, Pedro;Valeriano, Pierio","Cholinus, Maternus"
http://sphaera.mpiwg-berlin.mpg.de/id/item/4b300b2e-534c-47e7-8898-d35037b783b8,1725,Quaestiones novae in libellum de Sphaera Ioannis de Sacro Bosco,Octavo,,1566,1566,Paris,Adaption (treatise strongly influenced by original tract),"48.856577777, 2.351827777",Latin,"Sacrobosco, Johannes de;Beyer, Hartmann","Cavellat, Guillaume"
